1219,Achromaticity,n.
1220,Achromatin,n.
1221,Achromatism,n.
1222,Achromatization,n.
1223,Achromatize,v. t.
1224,Achromatized,imp. & p. p.
1225,Achromatizing,p. pr. & vb. n.
1226,Achromatopsy,n.
1227,Achronic,a.
1228,Achroodextrin,n.
1229,Achroous,a.
1230,Achylous,a.
1231,Achymous,a.
1232,Acicula,n.
1233,Aciculae,pl. 
1234,Acicular,a.
1235,Aciculate,a.
1236,Aciculated,a.
1237,Aciculiform,a.
1238,Aciculite,n.
1239,Acid,a.
1240,Acid,n.
1241,Acidic,a.
1242,Acidiferous,a.
1243,Acidifiable,a.
1244,Acidific,a.
1245,Acidification,n.
1246,Acidified,imp. & p. p.
1247,Acidifier,n.
1248,Acidify,v. t.
1249,Acidifying,p. pr. & vb. n.
1250,Acidimeter,n.
1251,Acidimetry,n.
1252,Acidity,n.
1253,Acidly,adv.
1254,Acidness,n.
1255,Acidulate,v. t.
1256,Acidulated,imp. & p. p.
1257,Acidulating,p. pr. & vb. n.
1258,Acidulent,a.
1259,Acidulous,a.
1260,Acierage,n.
1261,Aciform,a.
1262,Acinaceous,a.
1263,Acinaces,n.
1264,Acinaciform,a.
1265,Acinesia,n.
1266,Acinetae,n. pl.
1267,Acinetiform,a.
1268,Acini,pl. 
1269,Aciniform,a.
1270,Acinose,a.
1271,Acinous,a.
1272,Acinus,n.
1273,Acipenser,n.
1274,Aciurgy,n.
1275,Acknow,v. t.
1276,Acknowledge,v. t.
1277,Acknowledged,imp. & p. p.
1278,Acknowledgedly,adv.
1279,Acknowledger,n.
1280,Acknowledging,p. pr. & vb. n.
1281,Acknowledgment,n.
1282,Aclinic,a.
1283,Acme,n.
1284,Acne,n.
1285,Acnodal,a.
1286,Acnode,n.
1287,Acock,adv.
1288,Acockbill,adv.
1289,Acold,a.
1290,Acologic,a.
1291,Acology,n.
1292,Acolothist,n.
1293,Acolyctine,n.
1294,Acolyte,n.
1295,Acolyth,n.
1296,Acolythist,n.
1297,Aconddylose,a.
1298,Acondylous,a.
1299,Aconital,a.
1300,Aconite,n.
1301,Aconitia,n.
1302,Aconitic,a.
1303,Aconitine,n.
1304,Aconitum,n.
1305,Acontia,n. pl.
1306,Acontias,n.
1307,Acopic,a.
1308,Acorn,n.
1309,Acorn-shell,n.
1310,Acorn cup,
1311,Acorned,a.
1312,Acosmism,n.
1313,Acosmist,n.
1314,Acotyledon,n.
1315,Acotyledonous,a.
1316,Acouchy,n.
1317,Acoumeter,n.
1318,Acoumetry,n.
1319,Acoustic,a.
1320,Acoustic,n.
1321,Acoustical,a.
1322,Acoustically,adv.
1323,Acoustician,n.
1324,Acoustics,n.
1325,Acquaint,v. t.
1326,Acquaintable,a.
1327,Acquaintance,n.
1328,Acquaintanceship,n.
1329,Acquaintant,n.
1330,Acquainted,a.
1331,Acquainted,imp. & p. p.
1332,Acquaintedness,n.
1333,Acquainting,p. pr. & vb. n.
1334,Acquest,n.
1335,Acquiesce,v. i.
1336,Acquiesced,imp. & p. p.
1337,Acquiescence,n.
1338,Acquiescency,n.
1339,Acquiescent,a.
1340,Acquiescently,adv.
1341,Acquiescing,p. pr. & vb. n.
1342,Acquiet,v. t.
1343,Acquirability,n.
1344,Acquirable,a.
1345,Acquire,v. t.
1346,Acquired,imp. & p. p.
1347,Acquirement,n.
1348,Acquirer,n.
1349,Acquiring,p. pr. & vb. n.
1350,Acquiry,n.
1351,Acquisite,a.
1352,Acquisition,n.
1353,Acquisitive,a.
1354,Acquisitively,adv.
1355,Acquisitiveness,n.
1356,Acquisitor,n.
1357,Acquist,n.
1358,Acquit,p. p.
1359,Acquit,v. t.
1360,Acquitment,n.
1361,Acquittal,n.
1362,Acquittance,n.
1363,Acquittance,v. t.
1364,Acquitted,imp. & p. p.
1365,Acquitter,n.
1366,Acquitting,p. pr. & vb. n.
1367,Acrania,n.
1368,Acranial,a.
1369,Acrase,v. t.
1370,Acrasia,n.
1371,Acraspeda,n. pl.
1372,Acrasy,n.
1373,Acraze,v. t.
1374,Acre,n.
1375,Acreable,a.
1376,Acreage,n.
1377,Acred,a.
1378,Acrid,a.
1379,Acridity,n.
1380,Acridly,adv.
1381,Acridness,n.
1382,Acrimonies,pl. 
1383,Acrimonious,a.
1384,Acrimoniously,adv.
1385,Acrimoniousness,n.
1386,Acrimony,n.
1387,Acrisia,n.
1388,Acrisy,n.
1389,Acrita,n. pl.
1390,Acritan,a.
1391,Acritan,n.
1392,Acrite,a.
1393,Acritical,a.
1394,Acritochromacy,n.
1395,Acritude,n.
1396,Acrity,n.
1397,Acroamatic,a.
1398,Acroamatical,a.
1399,Acroatic,a.
1400,Acrobat,n.
1401,Acrobatic,a.
1402,Acrobatism,n.
1403,Acrocarpous,a.
1404,Acrocephalic,a.
1405,Acrocephaly,n.
1406,Acroceraunian,a.
1407,Acrodactylum,n.
1408,Acrodont,a.
1409,Acrodont,n.
1410,Acrogen,n.
1411,Acrogenous,a.
1412,Acrolein,n.
1413,Acrolith,n.
1414,Acrolithan,a.
1415,Acrolithic,a.
1416,Acromegaly,n.
1417,Acromial,a.
1418,Acromion,n.
1419,Acromonogrammatic,a.
1420,Acronyc,a.
1421,Acronycally,adv.
1422,Acronychal,a.
1423,Acronyctous,a.
1424,Acrook,adv.
1425,Acropetal,a.
1426,Acrophony,n.
1427,Acropodium,n.
1428,Acropolis,n.
1429,Acropolitan,a.
1430,Acrospire,n.
1431,Acrospire,v. i.
1432,Acrospore,n.
1433,Acrosporous,a.
1434,Across,adv.
1435,Across,n.
1436,Acrostic,n.
1437,Acrostical,n.
1438,Acrostically,adv.
1439,Acrotarsium,n.
1440,Acroteleutic,n.
1441,Acroter,n.
1442,Acroteria,pl. 
1443,Acroterial,a.
1444,Acroterium,n.
1445,Acrotic,a.
1446,Acrotism,n.
1447,Acrotomous,a.
1448,Acrylic,a.
1449,Act,n.
1450,Act,v. i.
1451,Act,v. t.
1452,Actable,a.
1453,Acted,imp. & p. p.
1454,Actinal,a.
1455,Actinaria,n. pl.
1456,Acting,a.
1457,Acting,p. pr. & vb. n.
1458,Actinia,n.
1459,Actiniae,pl. 
1460,Actinias,pl. 
1461,Actinic,a.
1462,Actiniform,a.
1463,Actinism,n.
1464,Actinium,n.
1465,Actino-chemistry,n.
1466,Actinograph,n.
1467,Actinoid,a.
1468,Actinolite,n.
1469,Actinolitic,a.
1470,Actinology,n.
1471,Actinomere,n.
1472,Actinometer,n.
1473,Actinometric,a.
1474,Actinometry,n.
1475,Actinophorous,a.
1476,Actinosome,n.
1477,Actinost,n.
1478,Actinostome,n.
1479,Actinotrocha,n. pl.
1480,Actinozoa,n. pl.
1481,Actinozoal,a.
1482,Actinozoon,n.
1483,Actinula,n. pl.
1484,Action,n.
1485,Actionable,a.
1486,Actionably,adv.
1487,Actionary,n.
1488,Actionist,n.
1489,Actionless,a.
1490,Activate,v. t.
1491,Active,a.
1492,Actively,adv.
1493,Activeness,n.
1494,Activities,pl. 
1495,Activity,n.
1496,Actless,a.
1497,Acton,n.
1498,Actor,n.
1499,Actress,n.
1500,Actual,a.
1501,Actual,n.
1502,Actualist,n.
1503,Actualities,pl. 
1504,Actuality,n.
1505,Actualization,n.
1506,Actualize,v. t.
1507,Actually,adv.
1508,Actualness,n.
1509,Actuarial,a.
1510,Actuaries,pl. 
1511,Actuary,n.
1512,Actuate,a.
1513,Actuate,v. t.
1514,Actuated,imp. & p. p.
1515,Actuating,p. pr. & vb. n.
1516,Actuation,n.
1517,Actuator,n.
1518,Actuose,a.
1519,Actuosity,n.
1520,Acture,n.
1521,Acturience,n.
1522,Acuate,a.
1523,Acuate,v. t.
1524,Acuation,n.
1525,Acuition,n.
1526,Acuity,n.
1527,Aculeate,a.
1528,Aculeated,a.
1529,Aculei,pl. 
1530,Aculeiform,a.
1531,Aculeolate,a.
1532,Aculeous,a.
1533,Aculeus,n.
1534,Acumen,n.
1535,Acuminate,a.
1536,Acuminate,v. i.
1537,Acuminate,v. t.
1538,Acumination,n.
1539,Acuminose,a.
1540,Acuminous,a.
1541,Acupressure,n.
1542,Acupuncturation,n.
1543,Acupuncture,n.
1544,Acupuncture,v. t.
1545,Acustumaunce,n.
1546,Acutangular,a.
1547,Acute,a.
1548,Acute,v. t.
1549,Acute-angled,a.
1550,Acutely,adv.
1551,Acuteness,n.
1552,Acutifoliate,a.
1553,Acutilobate,a.
1554,Ad-,
1555,Ad captandum,
1556,Ad hominem,
1557,Ad infinitum,
1558,Ad interim,
1559,Ad libitum,
1560,Ad valorem,
1561,Adact,v. t.
1562,Adactyl,a.
1563,Adactylous,a.
1564,Adage,n.
1565,Adagial,a.
1566,Adagio,a. & adv.
1567,Adagio,n.
1568,Adam,n.
1569,Adam's apple,
1570,Adamant,n.
1571,Adamantean,a.
1572,Adamantine,a.
1573,Adambulacral,a.
1574,Adamic,a.
1575,Adamical,a.
1576,Adamite,n.
1577,Adance,adv.
1578,Adangle,adv.
1579,Adansonia,n.
1580,Adapt,a.
1581,Adapt,v. t.
1582,Adaptability,n.
1583,Adaptable,a.
1584,Adaptableness,n.
1585,Adaptation,n.
1586,Adaptative,a.
1587,Adapted,imp. & p. p.
1588,Adaptedness,n.
1589,Adapter,n.
1590,Adapting,p. pr. & vb. n.
1591,Adaption,n.
1592,Adaptive,a.
1593,Adaptiveness,n.
1594,Adaptly,adv.
1595,Adaptness,n.
1596,Adaptorial,a.
1597,Adar,n.
1598,Adarce,n.
1599,Adatis,n.
1600,Adaunt,v. t.
1601,Adaw,v. t.
1602,Adaw,v. t. & i.
1603,Adays,adv.
1604,Add,v. i.
1605,Add,v. t.
1606,Addable,a.
1607,Addax,n.
1608,Added,imp. & p. p.
1609,Addeem,v. t.
1610,Addenda,pl. 
1611,Addendum,n.
1612,Adder,n.
1613,Adder's-tongue,n.
1614,Adderwort,n.
1615,Addibility,n.
1616,Addible,a.
1617,Addice,n.
1618,Addict,p. p.
1619,Addict,v. t.
1620,Addicted,imp. & p. p.
1621,Addictedness,n.
1622,Addicting,p. pr. & vb. n.
1623,Addiction,n.
1624,Adding,p. pr. & vb. n.
1625,Addison's disease,
1626,Additament,n.
1627,Addition,n.
1628,Additional,a.
1629,Additional,n.
1630,Additionally,adv.
1631,Additionary,a.
1632,Addititious,a.
1633,Additive,a.
1634,Additory,a.
1635,Addle,a.
1636,Addle,n.
1637,Addle,v. t. & i.
1638,Addle-brain,n.
1639,Addle-brained,a.
1640,Addle-head,n.
1641,Addle-headed,a.
1642,Addle-pate,n.
1643,Addle-pated,a.
1644,Addle-patedness,n.
1645,Addled,imp. & p. p.
1646,Addling,p. pr. & vb. n.
1647,Addlings,n. pl.
1648,Addoom,v. t.
1649,Addorsed,a.
1650,Address,v.
1651,Address,v. i.
1652,Address,v. t.
1653,Addressed,imp. & p. p.
1654,Addressee,n.
1655,Addressing,p. pr. & vb. n.
1656,Addression,n.
1657,Adduce,v. t.
1658,Adduced,imp. & p. p.
1659,Adducent,a.
1660,Adducer,n.
1661,Adducible,a.
1662,Adducing,p. pr. & vb. n.
1663,Adduct,v. t.
1664,Adduction,n.
1665,Adductive,a.
1666,Adductor,n.
1667,Addulce,v. t.
1668,Adeem,v. t.
1669,Adelantadillo,n.
1670,Adelantado,n.
1671,Adelaster,n.
1672,Adeling,n.
1673,Adelocodonic,a.
1674,Adelopod,n.
1675,Adelphia,n.
1676,Adelphous,a.
1677,Adempt,p. p.
1678,Ademption,n.
1679,Aden-,
1680,Adenalgia,n.
1681,Adenalgy,n.
1682,Adeniform,a.
1683,Adenitis,n.
1684,Adeno-,
1685,Adenographic,a.
1686,Adenography,n.
1687,Adenoid,a.
1688,Adenoidal,a.
1689,Adenological,a.
1690,Adenology,n.
1691,Adenophorous,a.
1692,Adenophyllous,a.
1693,Adenose,a.
1694,Adenotomic,a.
1695,Adenotomy,n.
1696,Adenous,a.
1697,Adeps,n.
1698,Adept,a.
1699,Adept,n.
1700,Adeption,a.
1701,Adeptist,n.
1702,Adeptness,n.
1703,Adequacy,n.
1704,Adequate,a.
1705,Adequately,adv.
1706,Adequateness,n.
1707,Adequation,n.
1708,Adesmy,n.
1709,Adessenarian,n.
1710,Adfected,v.
1711,Adfiliated,a.
1712,Adfiliation,n.
1713,Adfluxion,n.
1714,Adhamant,a.
1715,Adhere,v. i.
1716,Adhered,imp. & p. p.
1717,Adherence,n.
1718,Adherency,n.
1719,Adherent,a.
1720,Adherent,n.
1721,Adherently,adv.
1722,Adherer,n.
1723,Adhering,p. pr. & vb. n.
1724,Adhesion,n.
1725,Adhesive,a.
1726,Adhesively,adv.
1727,Adhesiveness,n.
1728,Adhibit,v. t.
1729,Adhibition,n.
1730,Adhort,v. t.
1731,Adhortation,n.
1732,Adhortatory,a.
1733,Adiabatic,a.
1734,Adiactinic,a.
1735,Adiantum,n.
1736,Adiaphorism,n.
1737,Adiaphorist,n.
1738,Adiaphoristic,a.
1739,Adiaphorite,n.
1740,Adiaphorous,a.
1741,Adiaphory,n.
1742,Adiathermic,a.
1743,Adieu,interj. & adv.
1744,Adieu,n.
1745,Adieus,pl. 
1746,Adight,p. p.
1747,Adight,v. t.
1748,Adipescent,a.
1749,Adipic,a.
1750,Adipocerate,v. t.
1751,Adipoceration,n.
1752,Adipocere,n.
1753,Adipoceriform,a.
1754,Adipocerous,a.
1755,Adipose,a.
1756,Adiposeness,n.
1757,Adiposity,n.
1758,Adipous,a.
1759,Adipsous,a.
1760,Adipsy,n.
1761,Adit,n.
1762,Adjacence,
1763,Adjacency,
1764,Adjacent,a.
1765,Adjacent,n.
1766,Adjacently,adv.
1767,Adject,v. t.
1768,Adjection,n.
1769,Adjectional,a.
1770,Adjectitious,
1771,Adjectival,a.
1772,Adjectivally,adv.
1773,Adjective,n.
1774,Adjective,v. t.
1775,Adjectived,imp. & p. p.
1776,Adjectively,adv.
1777,Adjectiving,p. pr. & vb. n.
1778,Adjoin,v. i.
1779,Adjoin,v. t.
1780,Adjoinant,a.
1781,Adjoined,imp. & p. p.
1782,Adjoining,a.
1783,Adjoining,p. pr. & vb. n.
1784,Adjoint,n.
1785,Adjourn,v. i.
1786,Adjourn,v. t.
1787,Adjournal,n.
1788,Adjourned,imp. & p. p.
1789,Adjourning,p. pr. & vb. n.
1790,Adjournment,n.
1791,Adjudge,v. t.
1792,Adjudged,imp. & p. p.
1793,Adjudger,n.
1794,Adjudging,p. pr. & vb. n.
1795,Adjudgment,n.
1796,Adjudicate,v. i.
1797,Adjudicate,v. t.
1798,Adjudicated,imp. & p. p.
1799,Adjudicating,p. pr. & vb. n.
1800,Adjudication,n.
1801,Adjudicative,a.
1802,Adjudicator,n.
1803,Adjudicature,n.
1804,Adjugate,v. t.
1805,Adjument,n.
1806,Adjunct,a.
1807,Adjunct,n.
1808,Adjunction,n.
1809,Adjunctive,a.
1810,Adjunctive,n.
1811,Adjunctively,adv.
1812,Adjunctly,adv.
1813,Adjuration,n.
1814,Adjuratory,a.
1815,Adjure,v. t.
1816,Adjured,imp. & p. p.
1817,Adjurer,n.
1818,Adjuring,p. pr. & vb. n.
1819,Adjust,v. t.
1820,Adjustable,a.
1821,Adjustage,n.
1822,Adjusted,imp. & p. p.
1823,Adjuster,n.
1824,Adjusting,p. pr. & vb. n.
1825,Adjustive,a.
1826,Adjustment,n.
1827,Adjutage,n.
1828,Adjutancy,n.
1829,Adjutant,n.
1830,Adjutator,n.
1831,Adjute,v. t.
1832,Adjutor,n.
1833,Adjutory,a.
1834,Adjutrix,n.
1835,Adjuvant,a.
1836,Adjuvant,n.
1837,Adlegation,n.
1838,Adlocution,n.
1839,Admarginate,v. t.
1840,Admaxillary,a.
1841,Admeasure,v. t.
1842,Admeasurer,n.
1843,Admensuration,n.
1844,Adminicle,n.
1845,Adminicular,a.
1846,Adminiculary,a.
1847,Administer,n.
1848,Administer,v. i.
1849,Administer,v. t.
1850,Administered,imp. & p. p.
1851,Administerial,a.
1852,Administering,p. pr. & vb. n.
1853,Administrable,a.
1854,Administrant,a.
1855,Administrant,n.
1856,Administrate,v. t.
1857,Administration,n.
1858,Administrative,a.
1859,Administrator,n.
1860,Administratorship,n.
1861,Administratrix,n.
1862,Admirability,n.
1863,Admirable,a.
1864,Admirableness,n.
1865,Admirably,adv.
1866,Admiral,n.
1867,Admiralship,n.
1868,Admiralties,pl. 
1869,Admiralty,n.
1870,Admirance,n.
1871,Admiration,n.
1872,Admirative,a.
1873,Admire,v. i.
1874,Admire,v. t.
1875,Admired,a.
1876,Admired,imp. & p. p.
1877,Admirer,n.
1878,Admiring,a.
1879,Admiring,p. pr. & vb. n.
1880,Admissibility,n.
1881,Admissible,a.
1882,Admission,n.
1883,Admissive,a.
1884,Admissory,a.
1885,Admit,v. t.
1886,Admittable,a.
1887,Admittance,n.
1888,Admittatur,n.
1889,Admitted,a.
1890,Admitted,imp. & p. p.
1891,Admittedly,adv.
1892,Admitter,n.
1893,Admitting,p. pr. & vb. n.
1894,Admix,v. t.
1895,Admixtion,n.
1896,Admixture,n.
1897,Admonish,v. t.
1898,Admonished,imp. & p. p.
1899,Admonisher,n.
1900,Admonishing,p. pr. & vb. n.
1901,Admonishment,n.
1902,Admonition,n.
1903,Admonitioner,n.
1904,Admonitive,a.
1905,Admonitor,n.
1906,Admonitorial,a.
1907,Admonitory,a.
1908,Admonitrix,n.
1909,Admortization,n.
1910,Admove,v. t.
1911,Adnascent,a.
1912,Adnate,a.
1913,Adnation,n.
1914,Adnominal,a.
1915,Adnoun,n.
1916,Adnubilated,a.
1917,Ado,n.
1918,Adobe,n.
1919,Adolescence,n.
1920,Adolescency,n.
1921,Adolescent,a.
1922,Adolescent,n.
1923,Adonean,a.
1924,Adonic,a.
1925,Adonic,n.
1926,Adonis,n.
1927,Adonist,n.
1928,Adonize,v. t.
1929,Adoor,
1930,Adoors,
1931,Adopt,v. t.
1932,Adoptable,a.
1933,Adopted,a.
1934,Adopted,imp. & p. p.
1935,Adopter,n.
1936,Adopting,p. pr. & vb. n.
1937,Adoption,n.
1938,Adoptionist,n.
1939,Adoptious,a.
1940,Adoptive,a.
1941,Adorability,n.
1942,Adorable,a.
1943,Adorableness,n.
1944,Adorably,adv.
1945,Adoration,n.
1946,Adore,v. t.
1947,Adorement,n.
1948,Adorer,n.
1949,Adoring,imp. & p. p. Adored (/); p. pr. & vb. n.
1950,Adoringly,adv.
1951,Adorn,a.
1952,Adorn,n.
1953,Adorn,v. t.
1954,Adornation,n.
1955,Adorned,imp. & p. p.
1956,Adorner,n.
1957,Adorning,p. pr. & vb. n.
1958,Adorningly,adv.
1959,Adornment,n.
1960,Adosculation,n.
1961,Adown,adv.
1962,Adown,prep.
1963,Adpress,v. t.
1964,Adrad,p. a.
1965,Adragant,n.
1966,Adread,v. t. & i.
1967,Adreamed,p. p.
1968,Adrenal,a.
1969,Adrian,a.
1970,Adriatic,a.
1971,Adrift,adv. & a.
1972,Adrip,adv. & a.
1973,Adrogate,v. t.
1974,Adrogation,n.
1975,Adroit,a.
1976,Adroitly,adv.
1977,Adroitness,n.
1978,Adry,a.
1979,Adscititious,a.
1980,Adscript,a.
1981,Adscript,n.
1982,Adscriptive,a.
1983,Adsignification,n.
1984,Adsignify,v. t.
1985,Adstrict,n.
1986,Adstrictory,a.
1987,Adstringent,a.
1988,Adularia,n.
1989,Adulate,v. t.
1990,Adulation,n.
1991,Adulator,n.
1992,Adulatory,a.
1993,Adulatress,n.
1994,Adult,a.
1995,Adult,n.
1996,Adulter,v. i.
1997,Adulterant,a.
1998,Adulterant,n.
1999,Adulterate,a.
2000,Adulterate,v. i.
2001,Adulterate,v. t.
2002,Adulterated,imp. & p. p.
2003,Adulterating,p. pr. & vb. n.
2004,Adulteration,n.
2005,Adulterator,n.
2006,Adulterer,n.
2007,Adulteress,n.
2008,Adulteries,pl. 
2009,Adulterine,a.
2010,Adulterine,n.
2011,Adulterize,v. i.
2012,Adulterous,a.
2013,Adulterously,adv.
2014,Adultery,n.
2015,Adultness,n.
2016,Adumbrant,a.
2017,Adumbrate,v. t.
2018,Adumbration,n.
2019,Adumbrative,a.
2020,Adunation,n.
2021,Adunc,a.
2022,Aduncity,n.
2023,Aduncous,a.
2024,Adunque,a.
2025,Adure,v. t.
2026,Adust,a.
2027,Adusted,a.
2028,Adustible,a.
2029,Adustion,n.
2030,Advance,a.
2031,Advance,v.
2032,Advance,v. i.
2033,Advance,v. t.
2034,Advanced,a.
2035,Advanced,imp. & p. p.
2036,Advancement,v. t.
2037,Advancer,n.
2038,Advancing,p. pr. & vb. n.
2039,Advancive,a.
2040,Advantage,n.
2041,Advantage,v. t.
2042,Advantageable,a.
2043,Advantaged,imp. & p. p.
2044,Advantageous,a.
2045,Advantageously,adv.
2046,Advantageousness,n.
2047,Advantaging,p. pr. & vb. n.
2048,Advene,v. i.
2049,Advenient,a.
2050,Advent,n.
2051,Adventist,n.
2052,Adventitious,a.
2053,Adventive,a.
2054,Adventive,n.
2055,Adventual,a.
2056,Adventure,n.
2057,Adventure,v. i.
2058,Adventured,imp. & p. p.
2059,Adventureful,a.
2060,Adventurer,n.
2061,Adventuresome,a.
2062,Adventuress,n.
2063,Adventuring,p. pr. & vb. n.
2064,Adventurous,n.
2065,Adventurously,adv.
2066,Adventurousness,n.
2067,Adverb,n.
2068,Adverbial,a.
2069,Adverbiality,n.
2070,Adverbialize,v. t.
2071,Adverbially,adv.
2072,Adversaria,n. pl.
2073,Adversaries,pl. 
2074,Adversarious,a.
2075,Adversary,a.
2076,Adversary,n.
2077,Adversative,a.
2078,Adversative,n.
2079,Adverse,a.
2080,Adverse,v. t.
2081,Adversely,adv.
2082,Adverseness,n.
2083,Adversifoliate,a.
2084,Adversifolious,a.
2085,Adversion,n.
2086,Adversities,pl. 
2087,Adversity,n.
2088,Advert,v. i.
2089,Adverted,imp. & p. p.
2090,Advertence,
2091,Advertency,
2092,Advertent,a.
2093,Adverting,p. pr. & vb. n.
2094,Advertise,v. t.
2095,Advertised,imp. & p. p.
2096,Advertisement,n.
2097,Advertiser,n.
2098,Advertising,p. pr. & vb. n.
2099,Advice,n.
2100,Advisability,n.
2101,Advisable,a.
2102,Advisable-ness,n.
2103,Advisably,adv.
2104,Advise,v. t.
2105,Advised,imp. & p. p.
2106,Advisedly,adv.
2107,Advisedness,n.
2108,Advisement,n.
2109,Adviser,n.
2110,Advisership,n.
2111,Advising,p. pr. & vb. n.
2112,Adviso,n.
2113,Advisory,a.
2114,Advocacy,n.
2115,Advocate,n.
2116,Advocate,v. i.
2117,Advocated,imp. & p. p.
2118,Advocateship,n.
2119,Advocating,p. pr. & vb. n.
2120,Advocation,n.
2121,Advocatory,a.
2122,Advoke,v. t.
2123,Advolution,n.
2124,Advoutrer,n.
2125,Advoutress,n.
2126,Advoutry,n.
2127,Advowee,n.
2128,Advowson,n.
2129,Advowtry,n.
2130,Advoyer,n.
2131,Adward,n.
2132,Adynamia,n.
2133,Adynamic,a.
2134,Adynamy,n.
2135,Adyta,pl. 
2136,Adytum,n.
2137,Adz,n.
2138,Adz,v. t.
2139,Adze,n.
2140,Ae,
2141,Aecidia,pl. 
2142,Aecidium,n.
2143,Aedile,n.
2144,Aedileship,n.
2145,Aegean,a.
2146,Aegicrania,n. pl.
2147,Aegilops,n.
2148,Aegis,n.
2149,Aegophony,n.
2150,Aegrotat,n.
2151,Aemail ombrant,
2152,Aeneid,n.
2153,Aeneous,a.
2154,Aeolian,a.
2155,Aeolic,a.
2156,Aeolipile,n.
2157,Aeolipyle,n.
2158,Aeolotropic,a.
2159,Aeolotropy,n.
2160,Aeolus,n.
2161,Aeon,n.
2162,Aeonian,a.
2163,Aepyornis,n.
2164,Aerate,v. t.
2165,Aerated,imp. & p. p.
2166,Aerating,p. pr. & vb. n.
2167,Aeration,n.
2168,Aerator,n.
2169,Aerial,a.
2170,Aeriality,n.
2171,Aerially,adv.
2172,Aerie,n.
2173,Aeriferous,a.
2174,Aerification,n.
2175,Aeriform,a.
2176,Aerify,v. t.
2177,Aero-,
2178,Aerobies,n. pl.
2179,Aerobiotic,a.
2180,Aerocyst,n.
2181,Aerodynamic,a.
2182,Aerodynamics,n.
2183,Aerognosy,n.
2184,Aerographer,n.
2185,Aerographic,a.
2186,Aerographical,a.
2187,Aerography,n.
2188,Aerohydrodynamic,a.
2189,Aerolite,n.
2190,Aerolith,n.
2191,Aerolithology,n.
2192,Aerolitic,a.
2193,Aerologic,a.
2194,Aerological,a.
2195,Aerologist,n.
2196,Aerology,n.
2197,Aeromancy,n.
2198,Aerometer,n.
2199,Aerometric,a.
2200,Aerometry,n.
2201,Aeronaut,n.
2202,Aeronautic,a.
2203,Aeronautical,a.
2204,Aeronautics,n.
2205,Aerophobia,n.
2206,Aerophoby,n.
2207,Aerophyte,n.
2208,Aeroplane,n.
2209,Aeroscope,n.
2210,Aeroscopy,n.
2211,Aerose,a.
2212,Aerosiderite,n.
2213,Aerosphere,n.
2214,Aerostat,n.
2215,Aerostatic,a.
2216,Aerostatical,a.
2217,Aerostatics,n.
2218,Aerostation,n.
2219,Aeruginous,a.
2220,Aerugo,n.
2221,Aery,a.
2222,Aery,n.
2223,Aesculapian,a.
2224,Aesculapius,n.
2225,Aesculin,n.
2226,Aesopic,a.
2227,Aesthesia,n.
2228,Aesthesiometer,n.
2229,Aesthesis,n.
2230,Aesthesodic,a.
2231,Aesthete,n.
2232,Aesthetic,a.
2233,Aesthetical,a.
2234,Aesthetican,n.
2235,Aestheticism,n.
2236,Aesthetics,n.
2237,Aestho-physiology,n.
2238,Aestival,a.
2239,Aestivate,v. i.
2240,Aestivation,n.
2241,Aestuary,n. & a.
2242,Aestuous,a.
2243,Aetheogamous,a.
2244,Aether,n.
2245,Aethiops mineral,
2246,Aethogen,n.
2247,Aethrioscope,n.
2248,Aetiological,a.
2249,Aetiology,n.
2250,Aetites,n.
2251,Afar,adv.
2252,Afeard,p. a.
2253,Afer,n.
2254,Affability,n.
2255,Affable,a.
2256,Affableness,n.
2257,Affably,adv.
2258,Affabrous,a.
2259,Affair,n.
2260,Affamish,v. t. & i.
2261,Affamishment,n.
2262,Affatuate,v. t.
2263,Affear,v. t.
2264,Affect,n.
2265,Affect,v. t.
2266,Affectation,n.
2267,Affectationist,n.
2268,Affected,imp. & p. p.
2269,Affected,p. p. & a.
2270,Affectedly,adv.
2271,Affectedness,n.
2272,Affecter,n.
2273,Affectibility,n.
2274,Affectible,a.
2275,Affecting,a.
2276,Affecting,p. pr. & vb. n.
2277,Affectingly,adv.
2278,Affection,n.
2279,Affectional,a.
2280,Affectionate,a.
2281,Affectionated,a.
2282,Affectionately,adv.
2283,Affectionateness,n.
2284,Affectioned,a.
2285,Affective,a.
2286,Affectively,adv.
2287,Affectuous,a.
2288,Affeer,v. t.
2289,Affeerer,n.
2290,Affeerment,n.
2291,Affeeror,n.
2292,Afferent,a.
2293,Affettuoso,adv.
2294,Affiance,n.
2295,Affiance,v. t.
2296,Affianced,imp. / p. p.
2297,Affiancer,n.
2298,Affiancing,p. pr. / vb. n.
2299,Affiant,n.
2300,Affidavit,n.
2301,Affied,imp. & p. p.
2302,Affile,v. t.
2303,Affiliable,a.
2304,Affiliate,v. i.
2305,Affiliate,v. t.
2306,Affiliated,imp. & p. p.
2307,Affiliating,p. pr. & vb. n.
2308,Affiliation,n.
2309,Affinal,a.
2310,Affine,v. t.
2311,Affined,a.
2312,Affinitative,a.
2313,Affinities,pl. 
2314,Affinitive,a.
2315,Affinity,n.
2316,Affirm,v. i.
2317,Affirm,v. t.
2318,Affirmable,a.
2319,Affirmance,n.
2320,Affirmant,n.
2321,Affirmation,n.
2322,Affirmative,a.
2323,Affirmative,n.
2324,Affirmatively,adv.
2325,Affirmatory,a.
2326,Affirmed,imp. & p. p.
2327,Affirmer,n.
